Order_Date,Country,Product_Category,Sales_Amount,Profit_Margin,Shipping_Cost,Order_Status,Profit_Amount,Gross_Profit,Net_Profit
2024-08-16,France,Fashion,1286.58,0.18,39.21,Delivered,231.5844,231.5844,192.37439999999998
2024-08-17,USA,Others,600.26,0.08,45.35,Not Available,48.0208,48.0208,2.6708
2024-08-18,France,Electronics,782.98,0.14,95.24,Returned,109.61720000000001,109.61720000000001,14.377200000000016
2024-08-18,USA,Beauty,188.95,0.21,36.1,Returned,39.6795,39.6795,3.579499999999996
2024-08-18,USA,Electronics,1405.32,0.15,86.36,Not Available,210.79799999999997,210.79799999999997,124.43799999999997
2024-08-18,Germany,Home Decor,936.04,0.05,27.57,Cancelled,46.802,46.802,19.232
2024-08-20,USA,Fashion,954.67,0.05,32.08,Cancelled,47.7335,47.7335,15.653500000000001
2024-08-20,Canada,Fashion,1658.85,0.09,76.41,Cancelled,149.29649999999998,149.29649999999998,72.88649999999998
2024-08-20,UK,Fashion,1607.49,0.13,70.43,Returned,208.9737,208.9737,138.5437
2024-08-20,UK,Sports,389.51,0.3,70.66,Returned,116.853,116.853,46.193
2024-08-21,Germany,Beauty,794.78,0.15,80.54,Not Available,119.21699999999998,119.21699999999998,38.67699999999998
2024-08-23,USA,Others,185.38,0.23,56.93,Not Available,42.6374,42.6374,-14.2926
2024-08-23,USA,Sports,185.38,0.23,56.93,Not Available,42.6374,42.6374,-14.2926
2024-08-24,Germany,Beauty,1299.9,0.17,28.64,Returned,220.98300000000003,220.98300000000003,192.34300000000002
2024-08-24,USA,Electronics,819.23,0.23,54.66,Delivered,188.4229,188.4229,133.7629
2024-08-25,France,Fashion,1915.4,0.12,94.7,Delivered,229.848,229.848,135.14800000000002
2024-08-27,France,Beauty,1025.6795811518323,0.12,76.29,Cancelled,123.08154973821986,123.08154973821986,46.79154973821986
2024-08-28,Canada,Sports,1696.5,0.16,41.08,Cancelled,271.44,271.44,230.36
2024-08-29,France,Home Decor,507.55,0.2,92.76,Returned,101.51,101.51,8.75
2024-08-30,USA,Fashion,546.61,0.16,73.33,Delivered,87.4576,87.4576,14.127600000000001
2024-08-31,UK,Sports,167.28,0.19,30.58,Delivered,31.7832,31.7832,1.2032000000000025
2024-09-02,France,Fashion,1555.42,0.18,81.24,Returned,279.9756,279.9756,198.73559999999998
2024-09-03,Germany,Fashion,1100.47,0.13,51.97,Returned,143.0611,143.0611,91.09110000000001
2024-09-03,UK,Home Decor,1970.11,0.21,68.37,Not Available,413.7231,413.7231,345.3531
2024-09-08,UK,Beauty,56.28,0.08,32.28,Delivered,4.502400000000001,4.502400000000001,-27.7776
2024-09-08,Unknown,Sports,832.91,0.1,96.18,Returned,83.291,83.291,-12.88900000000001
2024-09-08,Canada,Beauty,835.81,0.18,28.42,Not Available,150.4458,150.4458,122.02579999999999
2024-09-08,Canada,Fashion,1541.38,0.1,85.22,Cancelled,154.13800000000003,154.13800000000003,68.91800000000003
2024-09-09,Unknown,Sports,1459.49,0.14,25.45,Cancelled,204.32860000000002,204.32860000000002,178.87860000000003
2024-09-09,Germany,Electronics,742.24,0.06,96.41,Cancelled,44.5344,44.5344,-51.8756
2024-09-10,France,Sports,1144.89,0.26,84.07,Not Available,297.67140000000006,297.67140000000006,213.60140000000007
2024-09-10,Canada,Beauty,871.43,0.12,15.76,Not Available,104.57159999999999,104.57159999999999,88.81159999999998
2024-09-11,Germany,Sports,466.35,0.29,64.9,Not Available,135.2415,135.2415,70.3415
2024-09-11,USA,Electronics,87.42,0.22,56.25,Returned,19.232400000000002,19.232400000000002,-37.0176
2024-09-12,Germany,Sports,1025.6795811518323,0.1,57.93,Returned,102.56795811518323,102.56795811518323,44.63795811518323
2024-09-13,USA,Fashion,71.51,0.14,74.3,Returned,10.011400000000002,10.011400000000002,-64.2886
2024-09-14,UK,Home Decor,1400.25,0.12,74.06,Returned,168.03,168.03,93.97
2024-09-15,Unknown,Beauty,1984.03,0.14,32.78,Not Available,277.7642,277.7642,244.98420000000002
2024-09-15,Unknown,Electronics,241.87,0.16,14.67,Delivered,38.699200000000005,38.699200000000005,24.029200000000003
2024-09-16,Canada,Sports,922.04,0.16,25.77,Cancelled,147.5264,147.5264,121.7564
2024-09-17,Canada,Home Decor,1989.99,0.08,69.67,Delivered,159.1992,159.1992,89.52919999999999
2024-09-18,Germany,Sports,1104.55,0.11,62.09,Not Available,121.5005,121.5005,59.4105
2024-09-19,Unknown,Electronics,1406.46,0.22,34.37,Cancelled,309.4212,309.4212,275.0512
2024-09-20,France,Beauty,536.62,0.13,87.29,Not Available,69.7606,69.7606,-17.52940000000001
2024-09-20,Canada,Sports,299.04,0.07,80.88,Not Available,20.932800000000004,20.932800000000004,-59.947199999999995
2024-09-20,UK,Fashion,1078.43,0.29,27.55,Returned,312.7447,312.7447,285.1947
2024-09-20,USA,Sports,1605.93,0.24,43.79,Not Available,385.4232,385.4232,341.6332
2024-09-21,Germany,Electronics,828.67,0.27,99.39,Not Available,223.7409,223.7409,124.35090000000001
2024-09-23,France,Others,1025.6795811518323,0.07,67.39,Cancelled,71.79757068062827,71.79757068062827,4.407570680628268
2024-09-24,Unknown,Beauty,1330.13,0.15,34.87,Returned,199.51950000000002,199.51950000000002,164.64950000000002
2024-09-24,Unknown,Beauty,247.04,0.13,26.35,Not Available,32.1152,32.1152,5.7652
2024-09-25,France,Electronics,1438.43,0.11,91.71,Returned,158.2273,158.2273,66.51730000000002
2024-09-26,Canada,Sports,792.22,0.08,90.47,Cancelled,63.3776,63.3776,-27.092399999999998
2024-09-27,Germany,Sports,682.45,0.29,24.64,Cancelled,197.9105,197.9105,173.27050000000003
2024-09-27,USA,Electronics,373.61,0.11,56.62,Returned,41.097100000000005,41.097100000000005,-15.522899999999993
2024-09-27,France,Fashion,1621.55,0.21,47.75,Not Available,340.52549999999997,340.52549999999997,292.77549999999997
2024-09-29,Unknown,Fashion,1765.18,0.27,85.25,Returned,476.59860000000003,476.59860000000003,391.34860000000003
2024-09-30,USA,Electronics,1524.52,0.24,53.28,Not Available,365.8848,365.8848,312.60479999999995
2024-10-01,USA,Home Decor,1260.81,0.05,34.48,Cancelled,63.0405,63.0405,28.560500000000005
2024-10-03,Canada,Sports,1691.77,0.21,71.66,Returned,355.2717,355.2717,283.61170000000004
2024-10-03,Germany,Electronics,217.03,0.19,98.31,Not Available,41.2357,41.2357,-57.0743
2024-10-03,Unknown,Sports,1564.59,0.12,77.35,Not Available,187.75079999999997,187.75079999999997,110.40079999999998
2024-10-06,Canada,Home Decor,1622.49,0.1,47.73,Returned,162.24900000000002,162.24900000000002,114.51900000000003
2024-10-06,Canada,Beauty,1689.37,0.23,34.4,Returned,388.5551,388.5551,354.1551
2024-10-06,Germany,Electronics,1849.38,0.29,55.62,Not Available,536.3202,536.3202,480.7002
2024-10-06,Germany,Electronics,1236.63,0.23,45.19,Returned,284.42490000000004,284.42490000000004,239.23490000000004
2024-10-07,Canada,Home Decor,1707.45,0.24,40.35,Returned,409.788,409.788,369.438
2024-10-09,USA,Fashion,317.36,0.05,93.96,Not Available,15.868000000000002,15.868000000000002,-78.09199999999998
2024-10-09,Canada,Fashion,580.3,0.05,70.92,Cancelled,29.015,29.015,-41.905
2024-10-09,UK,Others,628.24,0.13,66.24,Cancelled,81.6712,81.6712,15.431200000000004
2024-10-10,France,Electronics,1247.17,0.2,55.43,Cancelled,249.43400000000003,249.43400000000003,194.00400000000002
2024-10-10,Canada,Electronics,115.55,0.26,24.43,Cancelled,30.043,30.043,5.6129999999999995
2024-10-10,Canada,Sports,124.93,0.26,49.39,Cancelled,32.4818,32.4818,-16.9082
2024-10-12,Unknown,Sports,177.46,0.23,49.53,Returned,40.8158,40.8158,-8.714199999999998
2024-10-12,Germany,Others,1048.83,0.16,59.74,Returned,167.81279999999998,167.81279999999998,108.07279999999997
2024-10-14,France,Sports,151.32,0.2,81.35,Cancelled,30.264,30.264,-51.086
2024-10-14,Canada,Home Decor,1967.87,0.12,51.78,Cancelled,236.1444,236.1444,184.3644
2024-10-15,Germany,Sports,1025.6795811518323,0.2,89.35,Returned,205.13591623036646,205.13591623036646,115.78591623036647
2024-10-15,UK,Beauty,946.61,0.23,97.02,Not Available,217.7203,217.7203,120.70030000000001
2024-10-19,Unknown,Sports,647.19,0.11,63.16,Not Available,71.19090000000001,71.19090000000001,8.030900000000017
2024-10-20,Canada,Electronics,1036.41,0.28,38.16,Not Available,290.19480000000004,290.19480000000004,252.03480000000005
2024-10-20,USA,Beauty,1462.46,0.08,49.33,Returned,116.99680000000001,116.99680000000001,67.66680000000001
2024-10-21,USA,Beauty,299.79,0.15,48.88,Returned,44.9685,44.9685,-3.9115000000000038
2024-10-22,UK,Sports,1025.6795811518323,0.07,26.75,Cancelled,71.79757068062827,71.79757068062827,45.04757068062827
2024-10-24,Canada,Beauty,813.48,0.22,32.35,Cancelled,178.9656,178.9656,146.6156
2024-10-25,USA,Sports,1970.73,0.08,40.03,Not Available,157.6584,157.6584,117.6284
2024-10-27,Unknown,Beauty,100.33,0.1,58.52,Returned,10.033000000000001,10.033000000000001,-48.487
2024-10-28,France,Sports,344.93,0.24,96.39,Not Available,82.7832,82.7832,-13.606800000000007
2024-10-30,France,Sports,164.17,0.21,43.4,Cancelled,34.475699999999996,34.475699999999996,-8.924300000000002
2024-10-30,Unknown,Sports,1180.97,0.22,82.46,Not Available,259.8134,259.8134,177.35340000000002
2024-10-30,USA,Electronics,727.32,0.14,24.88,Cancelled,101.82480000000001,101.82480000000001,76.94480000000001
2024-10-30,Canada,Home Decor,1742.71,0.17,90.33,Returned,296.26070000000004,296.26070000000004,205.93070000000006
2024-10-30,Germany,Electronics,412.9,0.08,19.94,Delivered,33.032,33.032,13.091999999999995
2024-10-31,USA,Electronics,864.63,0.16,62.53,Not Available,138.3408,138.3408,75.8108
2024-11-01,Unknown,Sports,1330.72,0.15,82.32,Not Available,199.608,199.608,117.28800000000001
2024-11-02,Germany,Home Decor,1025.6795811518323,0.17,86.32,Cancelled,174.3655287958115,174.3655287958115,88.04552879581152
2024-11-02,France,Fashion,1268.09,0.06,16.15,Returned,76.08539999999999,76.08539999999999,59.935399999999994
2024-11-03,USA,Sports,60.2,0.24,77.35,Returned,14.448,14.448,-62.901999999999994
2024-11-03,France,Fashion,703.66,0.15,29.34,Cancelled,105.54899999999999,105.54899999999999,76.20899999999999
2024-11-04,Canada,Fashion,1449.32,0.22,99.53,Not Available,318.8504,318.8504,219.32039999999998
2024-11-05,Unknown,Sports,1221.16,0.24,88.01,Cancelled,293.0784,293.0784,205.0684
2024-11-05,UK,Electronics,101.08,0.28,46.87,Cancelled,28.302400000000002,28.302400000000002,-18.567599999999995
2024-11-06,Germany,Fashion,1013.71,0.25,38.24,Cancelled,253.4275,253.4275,215.1875
2024-11-08,Germany,Fashion,1070.49,0.17,58.76,Delivered,181.9833,181.9833,123.22330000000002
2024-11-09,UK,Beauty,1617.03,0.27,59.36,Delivered,436.59810000000004,436.59810000000004,377.23810000000003
2024-11-09,Canada,Fashion,680.57,0.08,91.71,Cancelled,54.445600000000006,54.445600000000006,-37.26439999999999
2024-11-10,Unknown,Home Decor,1560.54,0.16,39.92,Delivered,249.6864,249.6864,209.76639999999998
2024-11-11,UK,Beauty,1930.73,0.2,88.96,Delivered,386.146,386.146,297.18600000000004
2024-11-11,UK,Electronics,1601.13,0.26,36.0,Returned,416.29380000000003,416.29380000000003,380.29380000000003
2024-11-12,Germany,Fashion,851.64,0.08,20.58,Cancelled,68.1312,68.1312,47.55120000000001
2024-11-13,Germany,Fashion,1937.33,0.29,40.06,Not Available,561.8257,561.8257,521.7656999999999
2024-11-13,USA,Beauty,1223.67,0.26,47.65,Returned,318.1542,318.1542,270.5042
2024-11-14,UK,Fashion,1319.74,0.09,81.66,Not Available,118.7766,118.7766,37.116600000000005
2024-11-15,USA,Sports,1146.48,0.07,67.09,Not Available,80.2536,80.2536,13.163600000000002
2024-11-16,Unknown,Sports,1287.44,0.13,16.67,Delivered,167.36720000000003,167.36720000000003,150.6972
2024-11-17,USA,Sports,589.96,0.05,43.26,Delivered,29.498000000000005,29.498000000000005,-13.761999999999993
2024-11-18,France,Electronics,995.16,0.14,20.39,Cancelled,139.32240000000002,139.32240000000002,118.93240000000002
2024-11-18,USA,Beauty,1113.59,0.21,90.61,Not Available,233.85389999999998,233.85389999999998,143.2439
2024-11-19,USA,Home Decor,1877.91,0.1,34.07,Cancelled,187.79100000000003,187.79100000000003,153.72100000000003
2024-11-20,France,Electronics,1478.96,0.18,63.79,Not Available,266.2128,266.2128,202.42280000000002
2024-11-21,Unknown,Fashion,1287.61,0.07,82.27,Not Available,90.1327,90.1327,7.862700000000004
2024-11-21,Canada,Electronics,68.2,0.17,46.73,Returned,11.594000000000001,11.594000000000001,-35.135999999999996
2024-11-22,UK,Home Decor,1121.58,0.13,13.38,Delivered,145.8054,145.8054,132.4254
2024-11-22,UK,Sports,1391.86,0.13,85.51,Cancelled,180.9418,180.9418,95.4318
2024-11-23,USA,Fashion,641.39,0.2,83.51,Not Available,128.278,128.278,44.76799999999999
2024-11-24,USA,Sports,238.52,0.12,48.58,Cancelled,28.6224,28.6224,-19.9576
2024-11-26,USA,Electronics,502.3,0.13,14.5,Cancelled,65.299,65.299,50.79900000000001
2024-11-26,Germany,Electronics,131.26,0.27,21.85,Delivered,35.4402,35.4402,13.590199999999996
2024-12-03,UK,Electronics,1025.6795811518323,0.16,10.81,Returned,164.10873298429317,164.10873298429317,153.29873298429317
2024-12-03,Canada,Fashion,1653.84,0.06,16.4,Cancelled,99.23039999999999,99.23039999999999,82.8304
2024-12-03,Germany,Fashion,756.36,0.12,19.49,Cancelled,90.7632,90.7632,71.2732
2024-12-05,Unknown,Home Decor,1488.0,0.09,82.0,Delivered,133.92,133.92,51.91999999999999
2024-12-05,Germany,Electronics,1102.92,0.25,45.32,Cancelled,275.73,275.73,230.41000000000003
2024-12-05,France,Sports,1303.0,0.18,94.27,Not Available,234.54,234.54,140.26999999999998
2024-12-07,Unknown,Beauty,409.24,0.14,73.79,Cancelled,57.293600000000005,57.293600000000005,-16.4964
2024-12-07,France,Fashion,1935.9,0.25,78.99,Returned,483.975,483.975,404.985
2024-12-07,Germany,Electronics,442.66,0.08,52.68,Not Available,35.412800000000004,35.412800000000004,-17.267199999999995
2024-12-08,Unknown,Home Decor,607.52,0.12,28.48,Not Available,72.9024,72.9024,44.422399999999996
2024-12-09,Unknown,Sports,893.37,0.19,78.9,Delivered,169.7403,169.7403,90.84029999999998
2024-12-09,Unknown,Electronics,1982.95,0.28,98.3,Cancelled,555.2260000000001,555.2260000000001,456.9260000000001
2024-12-10,France,Home Decor,1062.17,0.28,97.96,Not Available,297.40760000000006,297.40760000000006,199.44760000000008
2024-12-10,Canada,Home Decor,1928.07,0.08,48.27,Not Available,154.2456,154.2456,105.97559999999999
2024-12-11,UK,Electronics,520.34,0.27,51.55,Not Available,140.4918,140.4918,88.94180000000001
2024-12-11,USA,Fashion,1479.49,0.17,70.52,Delivered,251.51330000000002,251.51330000000002,180.99330000000003
2024-12-11,France,Electronics,743.21,0.14,51.3,Delivered,104.04940000000002,104.04940000000002,52.74940000000002
2024-12-11,Unknown,Electronics,1959.25,0.29,67.27,Not Available,568.1825,568.1825,500.9125
2024-12-11,Germany,Sports,347.21,0.1,14.04,Delivered,34.721,34.721,20.680999999999997
2024-12-13,Unknown,Electronics,1446.83,0.09,24.15,Delivered,130.2147,130.2147,106.06469999999999
2024-12-14,UK,Electronics,731.54,0.22,31.08,Returned,160.9388,160.9388,129.85879999999997
2024-12-14,UK,Electronics,1466.6,0.2,62.46,Not Available,293.32,293.32,230.85999999999999
2024-12-14,Germany,Beauty,798.47,0.07,55.24,Delivered,55.892900000000004,55.892900000000004,0.6529000000000025
2024-12-15,USA,Sports,1652.19,0.25,74.48,Not Available,413.0475,413.0475,338.5675
2024-12-16,France,Home Decor,1762.05,0.15,95.18,Delivered,264.3075,264.3075,169.1275
2024-12-17,Germany,Beauty,1118.52,0.09,82.64,Returned,100.6668,100.6668,18.026799999999994
2024-12-17,France,Home Decor,1578.39,0.15,49.02,Not Available,236.7585,236.7585,187.7385
2024-12-19,Unknown,Others,1816.98,0.12,16.18,Not Available,218.0376,218.0376,201.8576
2024-12-20,UK,Beauty,255.67,0.08,44.9,Not Available,20.453599999999998,20.453599999999998,-24.4464
2024-12-20,Canada,Electronics,747.71,0.09,28.2,Delivered,67.29390000000001,67.29390000000001,39.093900000000005
2024-12-24,Canada,Sports,1337.59,0.22,59.4,Cancelled,294.2698,294.2698,234.86979999999997
2024-12-24,Canada,Beauty,1532.57,0.2,43.24,Delivered,306.514,306.514,263.274
2024-12-25,USA,Home Decor,880.86,0.22,59.0,Cancelled,193.7892,193.7892,134.7892
2024-12-25,UK,Home Decor,687.52,0.26,63.05,Cancelled,178.7552,178.7552,115.7052
2024-12-25,Unknown,Fashion,171.43,0.17,28.39,Returned,29.143100000000004,29.143100000000004,0.7531000000000034
2024-12-25,USA,Electronics,316.06,0.28,31.78,Not Available,88.49680000000001,88.49680000000001,56.716800000000006
2024-12-25,USA,Fashion,752.27,0.26,92.64,Delivered,195.5902,195.5902,102.95020000000001
2024-12-29,USA,Electronics,1474.77,0.08,42.13,Not Available,117.9816,117.9816,75.85159999999999
2024-12-30,USA,Fashion,96.1,0.12,13.95,Not Available,11.531999999999998,11.531999999999998,-2.418000000000001
2024-12-30,USA,Fashion,1233.83,0.22,50.1,Cancelled,271.44259999999997,271.44259999999997,221.34259999999998
2024-12-30,Canada,Home Decor,236.64,0.26,48.95,Not Available,61.526399999999995,61.526399999999995,12.576399999999992
2024-12-30,Unknown,Fashion,1434.97,0.1,66.92,Cancelled,143.497,143.497,76.57700000000001
2024-12-30,France,Electronics,1732.45,0.26,51.37,Returned,450.437,450.437,399.067
2024-12-30,France,Home Decor,1301.84,0.21,24.92,Not Available,273.3864,273.3864,248.46639999999996
2024-12-30,UK,Home Decor,1193.89,0.22,16.86,Not Available,262.6558,262.6558,245.79579999999999
2024-12-30,France,Electronics,930.95,0.13,71.17,Cancelled,121.02350000000001,121.02350000000001,49.85350000000001
2024-12-30,UK,Sports,472.64,0.11,59.19,Not Available,51.9904,51.9904,-7.199599999999997
2024-12-30,Canada,Beauty,377.63,0.07,34.72,Not Available,26.4341,26.4341,-8.285899999999998
2024-12-30,UK,Fashion,1486.9,0.09,82.63,Delivered,133.821,133.821,51.191
2024-12-30,UK,Electronics,1266.53,0.22,55.05,Cancelled,278.6366,278.6366,223.58659999999998
2024-12-30,Germany,Beauty,560.33,0.21,59.8,Returned,117.6693,117.6693,57.86930000000001
2024-12-31,Germany,Beauty,409.73,0.11,93.44,Not Available,45.0703,45.0703,-48.369699999999995
2025-01-01,Germany,Others,172.17,0.05,70.63,Cancelled,8.6085,8.6085,-62.021499999999996
2025-01-01,Canada,Beauty,308.42,0.09,16.21,Not Available,27.7578,27.7578,11.547799999999999
2025-01-01,UK,Fashion,1065.87,0.2,92.66,Returned,213.17399999999998,213.17399999999998,120.51399999999998
2025-01-03,Canada,Beauty,987.9,0.29,17.3,Cancelled,286.491,286.491,269.191
2025-01-04,Germany,Sports,1660.66,0.14,55.64,Returned,232.49240000000003,232.49240000000003,176.85240000000005
2025-01-05,USA,Fashion,1239.94,0.19,95.75,Cancelled,235.5886,235.5886,139.8386
2025-01-05,USA,Beauty,1407.0,0.05,38.9,Not Available,70.35000000000001,70.35000000000001,31.45000000000001
2025-01-06,UK,Sports,968.78,0.21,52.65,Not Available,203.44379999999998,203.44379999999998,150.79379999999998
2025-01-06,France,Sports,1107.36,0.27,87.95,Not Available,298.9872,298.9872,211.03719999999998
2025-01-07,Germany,Sports,1018.7,0.13,81.38,Delivered,132.431,132.431,51.051000000000016
2025-01-07,Unknown,Electronics,550.23,0.17,19.48,Returned,93.5391,93.5391,74.0591
2025-01-08,UK,Home Decor,1305.61,0.12,15.09,Delivered,156.67319999999998,156.67319999999998,141.58319999999998
2025-01-09,USA,Electronics,1515.18,0.09,41.9,Delivered,136.3662,136.3662,94.46619999999999
2025-01-11,Germany,Beauty,738.84,0.15,32.54,Not Available,110.82600000000001,110.82600000000001,78.286
2025-01-13,USA,Electronics,163.42,0.3,30.19,Cancelled,49.025999999999996,49.025999999999996,18.835999999999995
2025-01-14,UK,Fashion,1152.39,0.23,64.7,Delivered,265.04970000000003,265.04970000000003,200.34970000000004
2025-01-14,Germany,Sports,1613.0,0.08,72.51,Returned,129.04,129.04,56.52999999999999
2025-01-14,Unknown,Fashion,1030.0,0.12,72.43,Delivered,123.6,123.6,51.16999999999999
2025-01-18,Unknown,Home Decor,943.46,0.18,37.88,Not Available,169.8228,169.8228,131.9428
2025-01-18,USA,Sports,1196.15,0.12,54.2,Cancelled,143.538,143.538,89.33800000000001
2025-01-19,UK,Home Decor,176.46,0.3,85.46,Cancelled,52.938,52.938,-32.52199999999999
2025-01-19,UK,Sports,1841.91,0.2,69.11,Returned,368.38200000000006,368.38200000000006,299.27200000000005
2025-01-19,Unknown,Fashion,1488.14,0.07,81.7,Returned,104.16980000000002,104.16980000000002,22.46980000000002
2025-01-20,France,Fashion,709.62,0.14,98.23,Not Available,99.34680000000002,99.34680000000002,1.116800000000012
2025-01-20,UK,Sports,1025.6795811518323,0.16,63.42,Cancelled,164.10873298429317,164.10873298429317,100.68873298429317
2025-01-20,Unknown,Sports,1857.65,0.11,43.46,Delivered,204.34150000000002,204.34150000000002,160.88150000000002
2025-01-20,Canada,Home Decor,449.52,0.23,75.11,Cancelled,103.3896,103.3896,28.279600000000002
2025-01-21,Germany,Fashion,1859.76,0.19,16.08,Returned,353.3544,353.3544,337.2744
2025-01-22,Unknown,Beauty,342.59,0.19,87.09,Returned,65.0921,65.0921,-21.9979
2025-01-22,France,Home Decor,220.9,0.27,19.16,Not Available,59.64300000000001,59.64300000000001,40.483000000000004
2025-01-22,USA,Home Decor,1025.6795811518323,0.06,69.62,Returned,61.54077486910993,61.54077486910993,-8.079225130890073
2025-01-24,Germany,Fashion,1129.91,0.18,29.88,Delivered,203.3838,203.3838,173.5038
2025-01-25,Germany,Home Decor,447.34,0.05,45.05,Returned,22.367,22.367,-22.682999999999996
2025-01-26,Canada,Fashion,346.45,0.18,30.74,Delivered,62.361,62.361,31.621
2025-01-26,Germany,Beauty,991.79,0.16,32.5,Returned,158.6864,158.6864,126.18639999999999
2025-01-27,UK,Beauty,1093.85,0.21,84.48,Delivered,229.7085,229.7085,145.2285
2025-01-27,UK,Home Decor,929.92,0.06,53.66,Returned,55.795199999999994,55.795199999999994,2.1351999999999975
2025-01-29,UK,Sports,1151.79,0.25,95.03,Delivered,287.9475,287.9475,192.9175
2025-02-01,Germany,Home Decor,1751.82,0.14,83.27,Cancelled,245.25480000000002,245.25480000000002,161.9848
2025-02-01,Germany,Electronics,556.64,0.14,55.8,Not Available,77.92960000000001,77.92960000000001,22.12960000000001
2025-02-03,Unknown,Others,1834.43,0.18,49.01,Cancelled,330.1974,330.1974,281.1874
2025-02-04,UK,Others,1644.68,0.11,73.6,Cancelled,180.9148,180.9148,107.31480000000002
2025-02-04,UK,Sports,1025.6795811518323,0.07,42.12,Cancelled,71.79757068062827,71.79757068062827,29.67757068062827
2025-02-05,Canada,Home Decor,1165.15,0.15,15.06,Not Available,174.7725,174.7725,159.7125
2025-02-05,France,Sports,1019.08,0.16,62.35,Cancelled,163.05280000000002,163.05280000000002,100.70280000000002
2025-02-06,USA,Sports,541.87,0.08,97.17,Returned,43.3496,43.3496,-53.8204
2025-02-06,Germany,Fashion,1132.42,0.18,26.97,Returned,203.8356,203.8356,176.8656
2025-02-07,USA,Electronics,1429.98,0.2,58.45,Delivered,285.99600000000004,285.99600000000004,227.54600000000005
2025-02-07,USA,Electronics,1615.15,0.27,36.03,Not Available,436.0905000000001,436.0905000000001,400.06050000000005
2025-02-10,France,Electronics,1993.56,0.05,98.64,Returned,99.678,99.678,1.0379999999999967
2025-02-10,Unknown,Beauty,978.24,0.19,60.59,Cancelled,185.8656,185.8656,125.2756
2025-02-11,France,Sports,791.82,0.15,28.31,Cancelled,118.773,118.773,90.463
2025-02-11,UK,Beauty,689.98,0.15,80.86,Not Available,103.497,103.497,22.637
2025-02-12,Germany,Fashion,1653.1,0.17,91.16,Delivered,281.027,281.027,189.867
2025-02-13,Germany,Beauty,999.77,0.13,46.85,Returned,129.9701,129.9701,83.12010000000001
2025-02-14,Unknown,Fashion,90.84,0.06,41.77,Delivered,5.4504,5.4504,-36.3196
2025-02-17,Germany,Home Decor,253.01,0.19,33.36,Delivered,48.0719,48.0719,14.7119
2025-02-18,France,Sports,1778.08,0.05,76.49,Returned,88.904,88.904,12.414000000000001
2025-02-19,UK,Others,1112.8,0.19,66.13,Cancelled,211.432,211.432,145.302
2025-02-19,USA,Home Decor,1430.28,0.18,47.08,Returned,257.4504,257.4504,210.37040000000002
2025-02-20,Unknown,Home Decor,118.86,0.29,49.06,Cancelled,34.4694,34.4694,-14.590600000000002
2025-02-20,France,Electronics,515.65,0.14,85.9,Returned,72.191,72.191,-13.709000000000003
2025-02-21,Germany,Home Decor,1399.71,0.26,43.38,Returned,363.9246,363.9246,320.5446
2025-02-22,France,Sports,1572.49,0.17,75.64,Returned,267.3233,267.3233,191.68330000000003
2025-02-23,UK,Beauty,447.87,0.15,85.58,Delivered,67.1805,67.1805,-18.399500000000003
2025-02-23,Germany,Electronics,1484.54,0.29,48.48,Returned,430.5166,430.5166,382.03659999999996
2025-02-23,Unknown,Home Decor,641.1,0.28,31.64,Cancelled,179.508,179.508,147.868
2025-02-25,USA,Home Decor,1996.78,0.07,49.83,Returned,139.77460000000002,139.77460000000002,89.94460000000002
2025-02-27,Canada,Electronics,1665.09,0.21,31.74,Not Available,349.66889999999995,349.66889999999995,317.92889999999994
2025-02-27,Germany,Sports,1504.18,0.1,33.28,Delivered,150.418,150.418,117.138
2025-03-03,USA,Beauty,1522.78,0.18,42.14,Delivered,274.1004,274.1004,231.9604
2025-03-06,UK,Others,1583.24,0.12,16.21,Not Available,189.9888,189.9888,173.7788
2025-03-06,Unknown,Home Decor,1660.83,0.26,32.59,Delivered,431.81579999999997,431.81579999999997,399.22579999999994
2025-03-06,USA,Electronics,1663.7,0.24,33.88,Cancelled,399.288,399.288,365.408
2025-03-09,Unknown,Others,1025.6795811518323,0.21,27.93,Delivered,215.39271204188478,215.39271204188478,187.46271204188477
2025-03-13,UK,Fashion,1025.6795811518323,0.24,27.45,Delivered,246.16309947643973,246.16309947643973,218.71309947643974
2025-03-14,Germany,Fashion,969.01,0.08,94.52,Returned,77.5208,77.5208,-16.999200000000002
2025-03-14,France,Beauty,134.19,0.15,11.36,Delivered,20.1285,20.1285,8.7685
2025-03-15,UK,Fashion,906.84,0.24,20.2,Not Available,217.6416,217.6416,197.44160000000002
2025-03-16,France,Beauty,1992.85,0.16,74.26,Cancelled,318.856,318.856,244.596
2025-03-16,Unknown,Home Decor,1795.48,0.2,97.03,Cancelled,359.096,359.096,262.06600000000003
2025-03-17,Germany,Home Decor,1508.74,0.12,19.12,Returned,181.0488,181.0488,161.9288
2025-03-18,USA,Electronics,359.87,0.25,92.24,Returned,89.9675,89.9675,-2.2724999999999937
2025-03-18,USA,Fashion,1610.14,0.24,45.91,Returned,386.4336,386.4336,340.5236
2025-03-19,Germany,Home Decor,204.87,0.27,66.01,Cancelled,55.3149,55.3149,-10.695100000000004
2025-03-19,Canada,Fashion,366.36,0.24,65.84,Delivered,87.9264,87.9264,22.086399999999998
2025-03-19,Canada,Beauty,1265.99,0.3,95.58,Cancelled,379.79699999999997,379.79699999999997,284.217
2025-03-20,France,Fashion,582.49,0.13,24.35,Cancelled,75.72370000000001,75.72370000000001,51.37370000000001
